OtherPlace_ID,OtherPlace_Name,OtherPlace_Type,OtherPlace_City,OtherPlace_Region
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104884,Museo diocesano di Potenza,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Potenza,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Basilicata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105402,"Palazzo ""Maggi-Gambara""",Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Brescia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20473,Chiesa di San Pietro,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Tuscania,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101351,Area archeologica di Lentinoi,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Carlentini,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20478,Chiesa di San Bartolomeo,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Carpineto_della_Nora,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100358,Ex Chiesa di Sant'Agostino di Genova,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108161,Rocca di Calascio e Chiesa di Santa Maria Della Pietà,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Calascio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110561,Museo archeologico all'aperto Alberto Manzi La Città dei Vivi - La Città dei Morti,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pitigliano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102387,Tesoro della Cattedrale di Troia,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Troia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104845,Chiesa di San Sebastiano,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Apiro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105243,"Concordia Sagittaria, area archeologica di Terme e Mura",Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Concordia_Sagittaria,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100270,Fàrie di Checo,Monumento di Archeologia Industriale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cercivento,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/113485,Carcere Borbonico,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Avellino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101651,Museo Padre Felice Rossetti di arte moderna,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Viterbo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7266,Archivio di Stato di Napoli - Codice di Santa Marta,I tesori della Cultura,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110803,Chiesa di San Michele Arcangelo,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Colledara,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108554,Seminario arcivescovile di Salerno,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Salerno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100250,Museo ferroviario di Trieste Campo Marzio,Monumento di Archeologia Industriale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trieste,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104566,"Scuola elementare ""M. de Augustinis""",Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Felitto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103389,Parco archeologico e naturalistico del Taccu di Osini,Parco Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Osini,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104656,Cinema Massimo,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Torino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103689,Civica raccolta museale Don Cesare Amelli,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Melegnano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110832,Convento di Sant'Angelo d’Ocre,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ocre,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110123,Parco Museo di Poggio Valicaia,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Scandicci,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106789,Santuario di Minerva di Breno,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Breno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110392,Area archeologica del Fosso delle Tane,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bibbona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108188,Istituto Centrale per il Catalogo e la Documentazione,Istituto Centrale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7212,Parco archeologico di Ostia Antica - Tombe nell’area ex O.N.C.,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiumicino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/144043,Santa Maria di Vescovio,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Torri_in_Sabina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110833,Monastero di Santo Spirito d’Ocre,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ocre,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111609,Area archeologica di Capo d’Orlando,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Capo_d_Orlando,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104432,Forte Lusern,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Luserna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/135431,Cappella dell'Annunziata,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cori,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105827,Fontanafredda,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Serralunga_d_Alba,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108543,Palazzo Abbaziale di Loreto,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mercogliano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100642,Castel Stenico,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Stenico,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106518,Castello del Goceano,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Burgos,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103542,Museo parrocchiale d'arte sacra,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Zanica,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20524,Castello Carrafa di Santa Severina,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Santa_Severina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111658,Nuraghe Santa Barbara,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Macomer,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104629,Chiesa dell'Immacolata Concezione,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Rodello,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107976,Teatro Herberia,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Rubiera,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107888,Teatro Storchi,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Modena,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100081,Eremi celestiniani Parco Maiella,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roccamorice,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104760,Orologio,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Valtorta,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101481,Castello Odescalchi,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bracciano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105852,"Tomba etrusca ""La Montagnola""",Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sesto_Fiorentino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104375,Pieve di Gorto,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ovaro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110139,Villa Peyron al Bosco di Fonte Lucente,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiesole,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20360,Anfiteatro campano,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Santa_Maria_Capua_Vetere,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20052,Villa romana del Varignano,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Portovenere,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110878,Chiesa della Madonna del Lago,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Scanno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104774,Segni di antiche fortificazioni,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Gottolengo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107165,Palazzo dell’ex-collegio,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20483,Certosa monumentale di Calci,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Calci,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100099,Museo archeologico Il bianco - Sistema museale Musei civici Giulianova,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Giulianova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20027,Torre di Schiavone o Torre Cupo,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Corigliano_Calabro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20206,Necropoli rupestre di Castel d’Asso,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Viterbo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104657,Sito Neolitico Riparo Rumiano,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Vaie,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108504,Area archeologica di Conza,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Conza_della_Campania,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/150669,Ecomuseo Val Resia,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Resia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20371,Ipogeo di Santa Maria in Stelle,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Verona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108006,Teatro di Palazzo Dolcini,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mercato_Saraceno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108127,Teatro del Pavone,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Perugia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107941,Teatro comunale di Bologna,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104858,Palazzo comunale,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ripe_San_Ginesio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7208,Parco archeologico dei Campi Flegrei - Anfiteatro di Cuma,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bacoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20060,Villa Lante Bagnaia,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Viterbo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/126081,Fortezza Firmafede,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sarzana,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104323,Monastero di Fonte Avellana,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Serra_Sant_Abbondio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104372,Civico orto botanico,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trieste,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108224,Palazzo del Quirinale,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20758,Palazzo Brambilla Morpurgo,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trieste,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/130952,Villa dei Volusii,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiano_Romano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107843,Teatro comunale di Carpi,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Carpi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105578,Parco naturale e area attrezzata del Monte di Crea,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ponzano_Monferrato,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102957,Cattedrale di Santa Maria del Fiore,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20072,Villa Adriana e Villa d'Este - Area archeologica di Villa Adriana,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Tivoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20792,Torre dell'Elefante,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cagliari,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110794,Oratorio di San Pellegrino a Bominaco,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Caporciano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20010,Palazzo Barrago,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cagliari,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20112,Sepolcreto della c.d. via Annia,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Aquileia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103804,Museo preistorico dell'Isolino Virginia,Parco Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Biandronno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106416,MAST - Prepositurale di Sant'Erasmo e il suo tesoro,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castel_Goffredo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100178,Fondazione Palazzo Coronini Cronberg,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Gorizia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7248,Parco archeologico Passo di Corvo,Parco Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Foggia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101362,Catacomba di Vigna Cassia,Monumento Funerario,http://dati.beniculturali.it/mibact/luoghi/resource/City/Siracusa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110828,Ponte di Diocleziano,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanciano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20458,Ara della Regina. Civita,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Tarquinia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7213,Parco archeologico di Ostia Antica - Tor Boacciana e complessi limitrofi,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiumicino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100817,Museo delle alpi - Forte di Bard,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bard,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Valle_d_Aosta_Vallee_d_Aoste
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108444,Museo civico archeologico di Nicotera,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Nicotera,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20790,Chiostro di San Domenico,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cagliari,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20605,Area archeologica di San Paragorio,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Noli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103571,"Fondazione Andre' Heller - Giardino botanico ""A. Hruska""",Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Gardone_Riviera,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104467,Baito della Coletta,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bosco_Chiesanuova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107961,Orto botanico ed Erbario,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107235,Santuario di Santa Croce del Monte Calvario,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20080,Torre Pelosa,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bari,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106328,Complesso Monumentale di S.Lorenzo Maggiore,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101474,Museo dei Beni Ecclesiastici,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Rieti,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107901,Orto botanico di Parma,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Parma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
