Museum_ID,Museum_Name,Museum_City,Museum_Region,Museum_Latitude,Museum_Longitude,Ticket_Cost
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101930,"Museo civico ""A. Crespellani""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Bazzano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.503357,11.0837,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103690,Museo manzoniano - Casa del Manzoni,http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.4679,9.192139,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/132053,Museo nazionale Collezione Salce sede di San Gaetano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Treviso,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,45.665623,12.250757,9.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101636,Museo d’arte sacra di Orte,http://dati.beniculturali.it/mibact/luoghi/resource/City/Orte,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,42.459995,12.386432,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101555,Museo delle carrozze d'epoca,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,41.816975,12.519553,7.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101970,Museo della sanità e dell'assistenza,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.493305,11.344365,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105909,Museo della ceramica di Bassano del Grappa,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bassano_del_Grappa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,45.766342,11.731689,7.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108089,Palazzo Collicola arti visive - Museo Carandente,http://dati.beniculturali.it/mibact/luoghi/resource/City/Spoleto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria,42.734974,12.73434,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110798,Pinacoteca Patiniana,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castel_di_Sangro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo,41.74588,14.03875,1.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20484,Certosa e Museo di San Martino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.84341,14.241129,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103360,Museo multimediale del canto a tenore,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bitti,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,40.47777,9.38314,2.60
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104088,Museo antropogeografico di Amandola,http://dati.beniculturali.it/mibact/luoghi/resource/City/Amandola,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,42.94229,13.342717,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103674,Museo storico Alfa Romeo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Arese,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.5585,9.052295,12.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106297,Museo vivente dell’arte tessile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Morgongiori,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,39.745674,8.771951,2.60
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111831,Museo Pietra Viva,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sant_Orsola_Terme,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,46.11551,11.297258,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104948,Museo europeo degli studenti,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.496983,11.352499,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100656,Museo diocesano tridentino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trento,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,46.067196,11.121727,7.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104798,Museo per la storia dell’Università di Pavia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pavia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.186718,9.155904,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105007,Antiquarium comunale di Agropoli,http://dati.beniculturali.it/mibact/luoghi/resource/City/Agropoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.350815,14.985732,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100673,Foro romano e collezione archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Assisi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria,43.071293,12.61425,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107152,Museo del presepe - Pinacoteca civica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,43.875317,8.014442,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102080,Museo della Cattedrale di Ferrara,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ferrara,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.833675,11.61896,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107229,Villa Faravelli. M.A.C.I. - Museo Arte Contemporanea Imperia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,43.88581,8.028658,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103565,Collezione d'arte orientale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Coccaglio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.562504,9.98298,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20243,Museo nazionale di San Matteo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pisa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.71475,10.407454,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106495,"Museo archeologico nazionale ""Giorgio Asproni""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Nuoro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,40.321556,9.336588,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103609,Museo didattico della Seta,http://dati.beniculturali.it/mibact/luoghi/resource/City/Como,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.80316,9.094346,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100555,Museo della caccia e della pesca - Castel Wolfsthurn,http://dati.beniculturali.it/mibact/luoghi/resource/City/Racines_Ratschings,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,46.881744,11.364578,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111323,Museo diocesano di Brugnato,http://dati.beniculturali.it/mibact/luoghi/resource/City/Brugnato,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,44.27757,9.746514,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106313,Museo della Villa San Carlo Borromeo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Senago,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.5779,9.119067,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102163,Museo del Duomo di Fidenza,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fidenza,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.86659,10.058329,7.00
